,0,1,2
7110,awesome pillowy truffled gnocchi chicken salad was great too though kind of random for an italian place meatballs were nice and the tomato sauce they were in was spot on also liked the fabulous fruity olive oil they brought to the table .,1,0
7111,this place is absolutely lovely and the food is on point hostesses are a bit  but waiters and bar staff were friendly and professional its a new addition to my short list .,1,0
7112,great beer excellent salads and cool atmosphere a little pricey but overall im definitely a fan .,1,0
7113,you cant ask for much more in a local bar recently re opened and dusted off the old canal inn has it all the regulars literally haunt the place be careful where you sit ask the bartender where the death seat is .,1,0
7114,this time went on a friday night to watch the devils in the  everyone had a good time and even with the crowd our food and drinks came quickly and were delicious as always love this place .,1,0
7115,this is my go to place for birthdays the atmosphere is rustic yet elegant and the wait staff have always been kind and attentive my favorites are the pappardelle al ragu so delicious definitely a favorite .,1,0
7116,i ordered one cup of hot chocolate cost 5  but personally i am not really satisfied a bit overpriced for its quality the taste of chocolate is not strong enough just like ovomaltine however i like ovomaltine even than this drink here .,0,0
7117,there will be a line but its worth it always fresh and amazingly tasty get your preferred variety of shack burger and  fries also try the amazing  the local variety  i think is fantastic as is the american retro thats available one day a week .,1,0
7118,sugarcured bacon maple butter blueberry pancakes 1 5 hour wait is worth every minute nuff said .,1,0
7119,great place for brunch service is awesome and they are super nice and helpful did not give 5 stars just because i never give 5 but they kind of deserve 5 for the food and the staff o .,1,0
7120,great food great service great view .,1,0
7121,service was excellent dishes were good atmosphere comfortable and quaint .,1,0
7122,amazing best lamb in nyc  my fiancé who is the  of food snobs out there he loves this place it is worth the wait its best to book a couple days in advance as well the place books up quickly .,1,0
7123,great  .,1,0
7124,typical philly  an eatery which is far from anything special the crab fries ummm fries with crab seasonings ooo wow big deal who cares nothing special its an over priced bar with lousy service fun place to watch football but then again so is many other places .,0,0
7125,this truck always seems to park itself by my work or home i like the oreo cupcakes i usually have to purchase the cookies from the bakery location .,1,0
7126,although our food was tasty i had the seasonal  kale mashed potatoes i was overcharged from what the menu said despite having asked two different waitresses the atmosphere was fun the music was atrocious .,0,0
7127,we really enjoyed this restaurant the food was fresh and tasty and the service was excellent our waiter made very good suggestions as to what and how much to order i would definitely go back .,1,0
7128,everything is good here great prices great shrimp burger best fries everything is made fresh to order and with a little bit of bang .,1,0
7129,solid food great beer selection and creative cocktails this place never disappoints .,1,0
7130,i like this place the food has always been good every time ive gone portions are excellent and they are not really expensive can definitely get crowded on the weekends but i luv it still .,1,0
7131,stopped in for drinks i felt like i had just walked into jersey nice place if you are into that sort of thing but it was not for me .,0,0
7132,great food i like the brunch better than dinner but its all good and the vibe inside is very nice too they added new tables in the back that are very romantic but you feel like youre isolated .,1,0
7133,dont believe the hype its a  brunch and a cocktail list like no one tested the drinks for flavor throw in the cramped location and the expensive bill and weve got a let down of epic proportions .,0,0
7134,the khyber is my favorite place heres why 1 so many beers 2 fried green tomatoes sweet potato fries 3 lovely bartenders 4 10 minute walk from where i live 5 jukebox atmosphere dining area plus soon they will have shows upstairs .,1,0
7135,fantastic on the day i went into this little place they had just brought out a fresh diablo sicilian pizza man was this thing good their pizza sauce was fresh and delicious the staff were great to talk to and were very funny .,1,0
7136,it was all grissle and fat i hate this place .,0,0
7137,yuk noise level was very high food was very mediocre most significantly the chair was so uncomfortable i will have to go to a  to get my back  out making my dinner there one of the  ive had since moving here .,0,0
7138,albeit a bit pricey blue delivers quality mediterranean asian cuisine with flare and an intimate ambience .,1,0
7139,inspired by the old midtown ginos with the famed  wallpaper but with sweet service and  fresh  to classic dishes like the kale caesar with crispy prosciutto michael runs front of the house with warmth that made us feel like regulars after one visit .,1,0
7140,by far one of the worst restaurants i have eaten at the food was very bland and the drinks were even worse not even worth a try i was very disappointed and the restaurant was packed with people .,0,0
7141,i really enjoyed this place the food was delicious i ordered the steak unbelievable the place is by the water theres an outside eating area very pretty the service was great and the drinks were very good alittle pricey but with it .,1,0
7142,sub standard quality of food pricey ordered indo chinese and the fried rice had 12 insects ants will never ever order from here horrible customer service too .,0,0
7143,worth the wait expect 23 hours when its busy most of the time pancakes are amazing get them super fluffy .,1,0
7144,i love drinking beers outside at ear inn its like drinking on the street but legal i wonder how much longer it will last with the area changing so much every year food is pretty decent too see ya in the spring for more outdoor  i hope .,1,0
7145,food is awesome bbq brisket was great fresh horseradish is a great touch beers were awesome great place for food and beer if i lived in philly this is my regular place hands down bartender and staff are equally great at bar and tables .,1,0
7146,the grind house burger was pretty good the service was excellent the server was an expert of the menu and was very personable really blown away by the service on a weekday during lunch .,1,0
7147,awesome food if you are hungry for italian you need to try the stuffed squash flowers .,1,0
7148,their food is fresh healthy and delcious however their chocolate made with coconut sugar is the best thing youll eat all year the best part is that there is no sugar high or feeling of  since all the ingredients are top notch .,1,0
7149,came here only somewhat hungry and had a great experience the food was very wellprepared and the presentation was  without being too stuffy or formal the hanging  chairs probably were thought through for comfort but didnt get in the way of a great experience .,1,0
7150,totally unacceptable celebrating my sisters graduation and weve sat down for 20 minutes and they havent taken our order yet it also took 20 minutes for the waiter to bring us water i didnt even want to rate any stars for this restaurant .,0,0
7151,soft tofu quick service i mean quick you get the appetizers right after you order and within five minutes you get your entree the kimchi tofu soup with beef really hit the spot great service .,1,0
7152,amazing cheesesteaks friendliest people serving you if you can get over the fact that they dont offer  or bbq sauce then youre all set .,1,0
7153,great place for brunch nice atmosphere and great inside just be prepared to brave a crowd .,1,0
7154,havent been here for at least six months but if its still like it was then im heading back roast chicken and rice and sweet plantains and black beans and awesome .,1,0
7155,amazing 100 worth the wait pancakes are delicious .,1,0
7156,it tastes like chipotle to me its not bad but i wouldnt go out of my way to eat here .,0,0
7157,the inside of this place is not attractive better for takeout prices are what you expect for the location add stuff to your steak will drive up the price on the weekend i would recommend coming around 130 am before the barsclubs close at 2 .,1,0
7158,vibe small packed smells yummy eat the blueberry pancakes best pancakes ever a side of bacon doesnt hurt obligatory   very new york one of the best breakfasts ive ever had i think my   three pounds afterwards worth it .,1,0
7159,many steaks later this is my first time here compared to all of the others genos is just as good the rolls are not as good as tony lukes but they make up for it with mucho meat go eat one .,1,0
7160,ive had only her pear cake and i loved it i prefer my desserts not be too sweet lower quality desserts mask their low flavor with sugar and the cake is perfect it was also very light and airy .,1,0
7161,this is one of our favorite places in philadelphia the food is great very reasonably priced and the service is solid i love the lime chicken my wife loves the chicken and broken rice the crispy spring rolls are amazing .,1,0
7162,overrated sicilian slices were good but not great garlic bread was greasy sub was ok nothing outstanding service was nonexistent not worth seeking this place out after seeing flattering yelp ratings .,0,0
7163,an excellent mexican place its cute and quaint and has fantastic margaritas and guacamole its small and doesnt have a lot of seating so plan ahead .,1,0
7164,good dumplings but they gave me pork bone soup when i ordered steamed pork soup there was bone in every bite if you are into that sort of thing but it was very bland .,0,0
7165,my fifth time here and im still in love with this place i highly recommend the chocolate hazelnut milkshake and the chocolate pizza max brenner is my go to place when i have chocolate cravings .,1,0
7166,my favorite wine bar in the city delicious and not  expensive the cheese platters are awesome the green grapes are a nice touch ambiance is great and service is super  the french guy .,1,0
7167,there normally is a wait to be seated every weekend but its well worth the wait brunch is amazing especially the stuffed french toast staff is great and food is well executed in a timely fashion .,1,0
7168,sad colorless falafels loaded with fillers falafel salad selection is sparse the options being iceberg red cabbage stale hummus and sliced pickles its 6 but quality ensures less .,0,0
7169,great spot in hells kitchen for chicken we shared the combo came with chicken fries and salad tons of food for two whatever the green sauce is id drink it its so good .,1,0
7170,terrible service the server refused to serve appetizers on our plates when we asked for serving he simply said we dont give that kind of service the attitude from the server and manager ruined our birthday celebrations .,0,0
7171,terrible the menu is a piece of paper yes just a piece of paper the food was nothing more than average and the walls where they placed the candles on tables are burnt i usually dont hate on restaurants on the internet but this place sucks never again .,0,0
7172,loved the ambiance and service there food was good as well chef is good at pairing ingredients with different sorts of sauces beautiful  and nice selections for  .,1,0
7173,best garlic naan great korma .,1,0
7174,i dont recommend you bother over priced drinks terrible think food poisoning bad food on the upside the decor is amazing and the staff are great .,0,0
7175,as a bar rather than a dinner place good drinks not great service more than 8 free tables well after dinner time and you cant sit to enjoy your drink better options nearby .,0,0
7176,this is chinese food for people who dont know any better very average food with the usual suspects on the menu if you want true authentic chinese go to  1 on route 23 next to staples that is the real deal .,0,0
7177,its certainly good pizza but not worth the wait go to sams where there will never be a wait and the pizza is just as good if not better .,0,0
7178,its been several years since i have been here hopefully it wont be that long again went during restaurant week and everything was so good its a small space so be sure to make a reservation .,1,0
7179,wonderful experience from the moment we walked in and were greeted warmly waitstaff were friendly and professional drinks were interesting but a bit pricey food was perfectly prepared good place for special occasion not loud you can sit and talk and enjoy your dining experience .,1,0
7180,a weak attempt at mexican food the chips have an artificial processed texture the rice has butter on it ew the margaritas are ok a little too sweet i had the fajitas they were ok a good place to take young kids but not for real mexican food .,0,0
7181,friendly great service delicious reasonably priced food delicious chicken inside was a bit dated but it just added to the overall experience .,1,0
7182,this is an example of everything right in a restaurant what a treat the food is my favorite food in the entire world do you get a sense of how good this place is go enjoy .,1,0
7183,really good food for a very small cost .,1,0
7184,decent waitress service barely edible food dreadful management .,0,0
7185,ordered take out broccoli rabe awful raw garlic these people obviously deliver to people that dont know any better poor excuse for italian style food order the chicken parm if your on a diet its so flavorless you wont waste your time worst food .,0,0
7186,beware had a so called cuban sandwich it is the worst sandwich i ever had bread not cuban but a soft supermarket bread roast pork was cold and very small potions no cheese ham or pickles will never return to this so called cuban cuisine restaurant .,0,0
7187,the food is really good the turkey burger with turkey bacon is outstanding i couldnt believe how delicious it was the  dessert is absolutely delicious as well definitely a great place for lunch during a work week .,1,0
7188,too expensive to be so mediocre there is lots to choose from here and a nice dairy bar but the price does not equal the quality .,0,0
7189,great for drinks .,1,0
7190,authentic the best soba youll ever have and green tea thats magical plenty of veggie options too .,1,0
7191,way overpriced and at the location i went to on 6th ave in ny some of the employees were pretty confused slow and forgot to put in my order .,0,0
7192,great food and service very friendly atmosphere feels like youre with family in good company i love it highly recomended .,1,0
7193,tuna was effing amazing literally melts in your mouth tried cobia for the first time and my mind was blown i mean what the heck is cobia nevertheless i left very satisfied and with the knowledge that cobia is my new favorite fish .,1,0
7194,service and food were horrible other places in town that deserve my business the bar area and food there was god awful .,0,0
7195,ill give it a 2 star for the sangria cause the leche de  was terrible the jalea was too small .,0,0
7196,love the grilled cheese and macaroni and cheese amazing food the staff is knowledgeable about the food their serving and will find the best wines to make your dinner superb the decor is casual but romantic so great for date night enjoy .,1,0
7197,great atmosphere great sangria excellent starters and entrees mixto ceviche and paella like dish seafood and rice dish are my favorites service is a  sometimes great sometimes really slow either way its worth it let me work it .,1,0
7198,great sambar and a wide selection of dosas we even happened to try out the weekend lunch buffet which was deeeelicious .,1,0
7199,olive bites and the italian nachos can not be missed the chicken cutlet could be the best ever so get the chicken milanese and lastly get the coconut cream pie i know many coconut haters that love this dessert .,1,0
7200,good drink prices beer of the month was the best beer on tap i hadnt been to williamsburg in a while so i got my hipster fix without having to take a g train kinda crowded but not too crowded people were friendly .,1,0
7201,tofu soups are real good but if you are in the mood for korean bbq then definitly get the galbi its the best in ktown also a bit cheaper compare to the other places .,1,0
7202,the worst diner ever service is pathetic food was dry and not even the potatoes were good how can you ruin potatoes .,0,0
7203,the food is always delicious my favorites are  de cuba a variety of appetizers churrasco the steak with chimichurri is excellent camarones al ajillo shrimp with garlic sauce is yummy everytime i eat there it brings me back to   colombia colombia como te  .,1,0
7204,added a 7 00 tip to a less than stellar 14 00 salad togo .,0,0
7205,one time i ordered a cheesesteak they forgot to add the cheese .,0,0
7206,good vibe great selection of sharing plates that suit everyones cuisine preference i was a fan of the lamb flatbread beef kebab cheesesteak egg rolls and the tuna tartare .,1,0
7207,greasy hummus eggplant soaked in grease couscous sautéed in grease grease chicken  .,0,0
7208,overrated .,0,0
7209,drinks upstairs is nice esp when its nice out from the outside it doesnt look like a famous restaurant or anything fancy i thought it was a diner but the food is decent but the drinks are pretty bad and overpriced its an interesting decor though .,0,0
7210,big fan of their food a bit pricey but you pay for what you get .,1,0
7211,was great showed up saturday afternoon and only waited 10 minutes food was amazing and portions large great food at a great prince and excellent waitstaff .,1,0
7212,this place is the closest restaurant to my familys house eaten here plenty of times since it came about its gross plain and simple nasty i had it for the last time tonight i wish it were still friendlys from way back in  trust gross .,0,0
7213,the service atmosphere and food were excellent great beers on tap a definite place to go to .,1,0
7214,pio pio is amazing i went for my birthday dinner with a group of about 10 and it was perfect the food was so tasty and my friends now say they want to have their birthday dinner there one downside is that it could get pretty noisy .,1,0
7215,quesadilla  are a little greasy but good nachos are delicious nothing beats their chips .,1,0
7216,nothing to tell your friends about great home baked bread for appetizer the pasta was mediocre and the quality and taste do not match the over priced menu definitely not a 4 star maybe 3 star 2 starts is a good fit for them .,0,0
7217,one word amazing im never eating breakfast nowhere else .,1,0
7218,our waiter was a big jerk so we got up and left i will never ever go there again .,0,0
7219,what can i say very ok great location and decor though ok i ran out of nice things to say bye .,0,0
7220,excellent food outstanding service definately worth the wait .,1,0
7221,do not go here not worth the money 9 50 for a well drink everywhere else on the strip was half the price .,0,0
7222,lots of gluten free paleo or  stuff not crazy priced nice people working here too very happy with the mahi mahi curry nice to get some legit real well flavored food and all under 20 for a solid meal solid find .,1,0
7223,good little wait but we expected that it is sunday after all .,1,0
7224,one of the best restaurants ive ever been to amazing cuban food and amazing environment in general definitely recommended .,1,0
7225,the lobster pasta was absolutely fantastic my fiance and i had a wonderful experience great atmosphere the ricotta app was to die for .,1,0
7226,really nice tuna burger green tea ice cream sandwich was interesting fresh and good food .,1,0
7227,overrated food is okay but over priced should be rated wait staff is indifferent to the presence of customers they could really use some warmth training been here about 4 times because i wanted to like this place .,0,0
7228,had scallion pancakes here really tough to chew never again service was slow too .,0,0
7229,we just enjoyed having dinner at caseus made a reservation for next week before even paying our check what more can be said great staff good food nice evening .,1,0
7230,food was very good and the service was great the items i thought were a little over priced nice atmosphere though .,1,0
7231,delicious delicious food and a grapefruit margarita hit the spot cool hidden place the only down side is that it is small and on a saturday night crowded well worth it though .,1,0
7232,as the  person to write a review on this place take a hint and get ur ass over here and try it and dont leave until  had a cheesesteak eggroll and the bar on the third floor is fcking cool .,1,0
7233,i had the glazed duck and it was small portions but very tastey and delicious my date had some chicken thai dish that was good but not enough chicken the desserts were cute and very flavorful the atmosphere is  the experience alone .,1,0
7234,the menu has changed and all of the once flavorful rolls are now dull and tasteless .,0,0
7235,this place is a dream my favorites pancakes with homemade maple butter biscuits basically everything my least favorites the waits for brunch .,1,0
7236,the nachos were fantastic a little on the expensive side and the restaurant is often crowded but that just proves how popular it is .,1,0
7237,the table ordered brie in the clay pot special salad with  good lamb 3 shrimp with angel hair filet 2 sole stuffed with crab meat everything was delicious the waiter was very helpful and attentive a place my family loves to go back to every few months .,1,0
7238,i love this place you really cant go wrong here ive tried probably half the menu last time i had the crispy flank steak dlicious portions are large and in charge drinks are good as well service has been consistently decent definitely worth checking out .,1,0
7239,i had this during my last trip to ny and i must say that this was the best chicken ive had in a restaurant the matador combo was great for 5 people .,1,0
7240,my go to dinner spot on the ues  priced nice ambience and most importantly delicious italian food my favorite dishes are the burrata cheese and truffle gnocchi .,1,0
7241,noodles lack flavor dumplings are ok cheap food but youre getting what you pay for service is also rather rude not much seating available in the establishment .,0,0
7242,service is great and has a nice atmosphere it was very hot the day we went so that may have affected the quality of the food i will definitely be back again .,1,0
7243,fuck you tripe .,0,0
7244,pylos is amazing we ordered several apps and entrees and every single dish was beyond incredible cant wait to go back definitely a great dinner option for below  street .,1,0
7245,i was too late to make it to brunch however i went back for dinner and got the wild maine blueberry pancakes and based on this i am eager to back for brunch btw they do deliver .,1,0
7246,beet salad lamb bolognese rigatoni lobster mac n cheese everything was delish wonder why they sat us in the fancy area where we were the only two patrons while there were dozens of others in the many diff levels of the restaurant service is great food is great .,1,0
7247,i work right nearby and this place has become my goto lunch option great food great service .,1,0
7248,great food great atmosphere love the building inside its like a cave but very comfortable prices are decent for the city .,1,0
7249,atmosphere good enough eventually its a wednesday night empanadas were good loved their sauce would recommend this place for drinks next time ill try their matador combo it sounded really good .,1,0
7250,to sum it up the food is ok but waiter and waitress are rude some dishes is too much salt .,0,0
7251,so good i ordered the chicken and waffles which were delightful and we got the bananas foster french toast for the table which was also delicious everyone was pleasant and we were served quickly and then not rushed out i highly recommend .,1,0
7252,best all around bbq in the city right now you know you found a bbq spot when the chicken which is usually a side thought for many of these place is amazing .,1,0
7253,them a star because despite knowing they have terrible service i keep coming back to be  at their terrible service if only they could swap the staff at this location with their e  street location .,0,0
7254,i think i might die from the salt or msg in the ramen delicious but i felt like i was being cured as i ate it im  and ill now .,0,0
7255,this place is awful i cant believe it is so popular and busy all the time is it just because of sex and the city i really dont get it the food is terrible stay away .,0,0
7256,i used to live down the street from this joint brunch on the weekend is madness with huge lines if you are like me who just hate waiting i recommend checking it out for weekday breakfasts and dinners good coffees pastries comfy foods and very nice service .,1,0
7257,omg one of my fav restaurants chicken sweet potato and veggies is best diet ever tastes amazing .,1,0
7258,the grilled cheese sandwich was super tasty and filling if youre a cheese lover i would definitely recommend this i also ordered an assortment of cheeses for an appetizer which was a fun way to try a little bit of everything .,1,0
7259,beware the restaurant which thinks it doesnt need its customers while the food and ambience are fine here i can think of many many other places around here to eat without the speakeasy  so  attitude barely even worth commenting on .,0,0
7260,the food was decent but not worth the wait on a sunday brunch we waited 2 hours for a table we wouldnt have waited so long but the hostess kept telling us we were about to be seated and going somewhere else means waiting somewhere else .,0,0
7261,i was here a few weeks ago food was great 1 star for charging 11 for a shot of root an entire bottle is around 30 in a state store other stuff from the bar seemed priced a little higher than normal but still reasonable 11 seems excessive .,0,0
7262,beautiful space delicious food the sauce on the chilaquiles is so good its hard not to come here every weekend for brunch .,1,0
7263,service was good food was not did not enjoy the onion soup or the duck special in any way .,0,0
7264,blech .,0,0
7265,vegans please skip to the next review everyone else 4 5 stars wow yeah its as good as all the yelp reviews just order the rodizio and sangria worth the trip into newark valet parking youre welcome .,1,0
7266,this is one overpriced place for a nice relaxed brunch that is always crowded wouldnt go again since there are so many more places in the city that have better quality food better prices and shorter wait times .,0,0
7267,enchiladas verdes and watermelon juice cant think of a better meal to start the day off right .,1,0
7268,family went for dinner and the service was really bad we kept having to ask for silverware and water one entree panini was burned and they even forgot to put in one of the entrees it wasnt even busy go for dessert only .,0,0
7269,we had a great time service was great and the food was delicious there were so many things that other guests were having we cant wait to go back and try a few more dishes .,1,0
7270,i have live in this neighborhood for 45 yrs and have never tasted a better pizza i go once a week and refuse to try anything else .,1,0
7271,cheesy decor paper plates lots of hot sauce loud overcrowded love it i had the strange combination of crab cakes with a side of the creamiest artery  grits absolutely delicious leave room for the bread pudding it is to die for .,1,0
7272,dont know why the yelpers were so off on this one the menu looks great but the execution is  worthy at best overcooked meat literally swimming in oily water completely uninspired .,0,0
7273,very mysterious how in the world can a restaurant that sells overcooked  meat  on toast stay in business let alone be so popular very mysterious .,0,0
7274,yummy food fast and friendly service and were very accommodating of our large group i visited with a group of people while we were attending a  nearby and we left happy and full .,1,0
7275,im kind of whatever about this place its not terrible but its definitely not memorable very mediocre definitely not my first choice there are better restaurants in the area ive only been for brunch so who knows maybe lunchdinner is better .,0,0
7276,bad service bad attitude and yet he put a 20 tip without our  there wasnt even a  we waited for an hour for our food the worst part was that customers that came in after us got their food way earlier there wasnt even an apology .,0,0
7277,genos pats whats the difference i grew up on this slop and it still tastes the same regardless of what cheesewiz they use .,1,0
7278,delivery was fast and the people that worked there were friendly some places are very rude but they werent had cheese pizza and it wasnt that great jersey can do better .,0,0
7279,good neighborhood chinese takeout delivery is quick and food always hot in an area where there are chinese  on every corner this is my goto place .,1,0
7280,everything is served in a plastic container this is not green or clean wtf is up with the plastic nyc from a  .,0,0
7281,love their crispy pata and sizzling sisig .,1,0
7282,we had the gluten free pizza which was not edible i sent it back to get cooked more barely helped my companion had the regular pizza which he enjoyed .,0,0
7283,so overrated there is always a wait staff are ok at best i got sick from a chicken sandwich here so i avoid this place .,0,0
7284,its hard to beat a summer night on the patio with good company the dinner menu is woohoo .,1,0
7285,absolutely amazing we went back twice while we were visiting from boston one if the best breakfasts we have had in a very long time .,1,0
7286,expensive trendy and worth every penny i ordered the pigeon decided to try the local fare and it was delicious .,1,0
7287,it doesnt matter how great the food is when the wait staff and owner are  rude even by nyc standards its simply not worth it at least not for italian food which this city has in relative abundance .,0,0
7288,nothing special about these sandwiches reminded me of quiznos no signature items to go out of your way for ill pass .,0,0
7289,crazy wait over an hour even on a weekday its expensive for brunch but delicious i had the banana pancake enough of 1 order to share its a must try try the mojitos but do not try their baking goods from the counter they are expensive and dry .,1,0
7290,on the go order was horrible i paid 7 00 for an appetizer sized guacamole that was a 12 cup portion and the chips were stale i order this all the time from the  pa location and am quite satisfied there this location sucks beware .,0,0
7291,had the  pizza was underwhelmed overpriced for portion size waiter was inattentive dont understand the hype of this place will not be back .,0,0
7292,best slice of pizza in nyc in my opinion im here every weekend .,1,0
7293,the pizza is okay but the staff has zero class i wont return i feel much better about taking my business and wine to gusto pizzaria just around the corner where for years the staff has been pleasant and the pizza is so much better .,0,0
7294,went here years ago but i still remember the meal at 2am it was fantastic even at 6pm it would have been too beef marrow oxtail marmalade was amazing as was the rack of lamb .,1,0
7295,old time new york city  bar and grill located in a historical building and they pour a nice guinness dont mind the  .,1,0
7296,great eclectic menu lots of stuff you would not find at your usual diner cool decor nice bar servers are attentive and polite cute waitresses a bit pricey though .,1,0
7297,this is the place for breakfast big healthy menu and although the food can be a little inconsistent the waitstaff more than makes up for it with their prompt attention witty  and unique style perfect place to stop before work for coffee and a pancake .,1,0
7298,decent sushi for all you can eat kind of wacky service .,0,0
7299,good food great service in a nice space wine selection was inexpensive and good give it a shot .,1,0
7300,ill give it 1 star because its pizza but horrible at its best fake tasting cheese crust either old or frozen took an hour 20 minutes for delivery poor service poor food wont be getting pizza from here any time soon .,0,0
7301,nice garden friendly servers but salty foods and pretty expensive .,0,0
7302,i hosted a dinner for a group of 35 here last week in the  area it was a huge hit the atmosphere service and food was outstanding i couldnt have asked for anything more .,1,0
7303,i came here for brunch its in a very quite and cute neighborhood its a great spot for outdoor eating however the food itself is very typical and boring brunch food nothing to write home about or worth going to again .,0,0
7304,the sangria the beautiful  of fresh flowers and the tapas make this place a totally unique magical wonderful experience plus my family has been able to get in within an hour of calling both times that we went .,1,0
7305,worse place you can eat the food had almost no flavor but old oil it tasted stale the worst is that the food was not fresh at all and its overpriced never again will i order from this place .,0,0
7306,they really pushing us to order bbq only lots of dish is not available 2  staff doesnt know what is on the menu sad .,0,0
7307,overall food quality was poor pasta was not cooked long enough and portions are very small .,0,0
7308,sat at bar ordered a burger off the specials menu that had long hots the pepper in it it was slammin the fries were really  as well the beer was wet outdoor seating looked cool yeah eatin food .,1,0
7309,delicious mexican food especially fresh tasting however the customer service is poor  is very rude .,0,0
7310,two things you must try at sweet afton fried pickles and afton burger top that with   you cant go wrong .,1,0
7311,came to new york for a conference and ended up  across this restaurant great food great ambiance for someone out of town it really made me feel like i was at home great job graffiti .,1,0
7312,waste of time and expensive terrible seating and service .,0,0
7313,ordered the pastrami but it was dry and had no flavor and not slices but small chunks wasnt worth eating .,0,0
7314,i had a wonderful time here the food was filling healthy and quick i cannot ask for a better afternoon meal than at hu i will be a regular here after trying the rotisserie chicken roasted sweet potatoes and roasted pineapple with cinnamon what an amazing  indulgence .,1,0
7315,the energy in the place is just perfect for me drinks are very reasonable food quality is good ambience is nice this will be my favorite place in astoria .,1,0
7316,below average food really bad pastrami spongy and old stale bread chicken noodle soup with complete lack of and taste dont waste your time look elsewhere .,0,0
7317,salted caramel french toast yum .,1,0
7318,we order from this place fairly often they are consistently good the subs are huge and moderately priced .,1,0
7319,good god this place is awful if you like having terrible top 40 garbage  into your ears while having a drink with the trashiest of jersey trash this is the place for you .,0,0
7320,2 pm on a wednesday no one in the place and apparently we  were not cool enough to merit a table for two .,0,0
7321,tried it again still not impressed with the food not the tastiest or most tender meat ive ever had just felt overwhelmingly full at the end of my meal still prefer hill country bbq .,0,0
7322,cool spot to grab a beer and burger brunch is pretty awesome too funky drink specials and odd pancakes .,1,0
7323,i always order the taco platter and flan and im always satisfied and full the place is simple no  no  but the staff are pleasant and i enjoy the music as i wait for my meal to be ready .,1,0
7324,the food neither tasty nor fresh i felt sick after eating the sushi rolls never come back again .,0,0
7325,had lunch there small place essentially counter service i had the goat stew which was good wife had a jamaican beef patty which was great definitely will go back .,1,0
7326,great first date atmosphere definitely recommend the bacon wrapped scallops as well .,1,0
7327,14 for 2 ribs in my take out container tonight never again and they were dry .,0,0
7328,love love this place the food the drinks the music the energy all fantastic we will visit every chance we get .,1,0
7329,the female server with long dark hair totally talked crap about me in spanish while i was standing right there sorry but this place just aint worth that to the barista in question people understand more than you think they do thanks .,0,0
7330,waited and waited for a reservation and was so disappointed even the flan was just so so mojitos were excellent i guess thats something .,0,0
7331,cool low key spot to meet up with friends .,1,0
7332,this place is exactly what you want in  authentic korean reasonable prices minimal wait 15 bucks for classic  just what we wanted on a frosty january morning .,1,0
7333,the pancakes are sick do they sprinkle crack in there not sure if its worth the 15 but it was definitely the best i ever had the wait however cost it one star .,1,0
7334,lovely restaurant great dinner gracious server left feeling so relaxed and happy and well treated for a very reasonable price well be back .,1,0
7335,food was okay 30 min wait 40 for food server left tables wout taking food orders 2 groups walked out after being seated and not served had high hopes good luck if you choose to try .,0,0
7336,definitely my favorite bar in astoria and one of my favorite bars in new york in general food and drinks are always fantastic as well as the bar service .,1,0
7337,this place is the bomb  a diner with an outside patio and music  attached i mean cmon also the food is  good .,1,0
7338,seafood here is amazing it is top quality and super expensive i couldnt afford to eat here regularly but it is definitely a treat .,1,0
7339,mushy risotto consistency of oatmeal crowded and rushed .,0,0
7340,got the cheese pizza and neapolitan rice balls both were superb .,1,0
7341,place the service is very attentive the chef came personally to the table to see if everything is fine the food is just great you have to try the octopus we payed 80 per person with wine included .,1,0
7342,lovely quiet atmosphere gorgeous wood paneling and marble decor we ordered cafes and a  chocolate mousse cake that was divine not cheap but worth your time after looking through neue gallery and the  museum .,1,0
7343,i thought i walked into a restaurant but i think i really walked into a gay bar that served pretty damn good food and stiff drinks who cares about the label it was a great meal with a bonus  after i ordered sliders all beef well done .,1,0
7344,hard to get a good read on this place at first i felt the pizza was good unfortunately the last time i visited the pizza was lacking and the chicken roll was cold nothing really makes this pizzeria stand out above the others in the area .,0,0
7345,food was just ok not a place that ill frequent .,0,0
7346,probably the worst calzone ive ever had cold tasteless bland i sent it back to be cooked more or at least microwaved to warm the inside it didnt help although the pizza slices are generous in size the taste isnt we wont go back .,0,0
7347,had dinner here last night beautiful food there were 4 of us and the meat eaters found it very difficult to decide love their capri salad service was good there was await for our table which is understandable definitely try to come back here .,1,0
7348,service 2 5 took forever to get our  food 3 54 ambiance 4 5 location 3 overall experience 4 talented chef .,1,0
7349,wellpriced good portions tasty tofu the pad se ew was quite tasty ordered seamless delivery was prompt .,1,0
7350,great food simple healthy and tastes great fast service friendly staff .,1,0
7351,this is my favorite indian restaurant in new haven cant beat the lunchtime buffet love the dinner menu the staff are wonderful and the atmosphere is great .,1,0
7352,cute delicious never had anything here that was anything but amazing the hot margaritas are in fact hot so watch out also the mole sauce is so good i walked there in basically a blizzard a couple weeks ago totally worth it .,1,0
7353,fresh and delicious tacos theyre quite big and very fairly priced the staff is super nice definitely get the pulled pork tacos so juicy place is open till 4am which is a big plus .,1,0
7354,people at the front door are such a  that i wont be back ever .,0,0
7355,arrived on a busy friday evening with patience and was greeted with friendliness and free chips cheese the pulled meats were tasty as were the sides id probably go back and if it were not so cold outside id go to the elbow room window .,1,0
7356,every time i go to philadelphia i make sure and stop here they have the best cheesesteak try it with swiss instead of  .,1,0
